Balancete Patrimonial (Código documento 4010)                                                                                                                         
Data de geração dos dados: 01/12/2009                                                                                                                                 
Fonte: Instituições financeiras                                                                                                                                       
DATA;CNPJ;NOME INSTITUICAO;ATRIBUTO;DOCUMENTO;CONTA;NOME CONTA;SALDO                                                                                                  
200904;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0010000007;CIRCULANTE E REALIZAVEL A LONGO PRAZO             ; 0000485475199412,15
200904;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0011000006;DISPONIBILIDADES                                  ; 0000016874150800,74
200904;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0011100009;CAIXA                                             ; 0000005185451617,18
200904;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0011300005;RESERVAS LIVRES                                   ; 0000011405174651,00
200904;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0011500001;DISPONIBILIDADES EM MOEDAS ESTRANGEIRAS           ; 0000000283524532,56
200904;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0012000005;APLICACOES INTERFINANCEIRAS DE LIQUIDEZ           ; 0000114504613033,67
200904;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0012100008;APLICACOES EM OPERACOES COMPROMISSADAS            ; 0000095313086555,89
200904;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0012200001;APLICACOES EM DEPOSITOS INTERFINANCEIROS          ; 0000010768071139,09
200904;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0012600003;APLICA OES EM MOEDAS ESTRANGEIRAS                 ; 0000008423455338,69
200904;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0013000004;TITULOS E VAL. MOB. E INST. FINANC. DERIVATIVOS   ; 0000068621154981,86
200904;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0013100007;LIVRES                                            ; 0000030135472844,70
200904;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0013200000;VINCULADOS A OPERACOES COMPROMISSADAS             ; 0000021281678653,32
200904;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0013300003;INSTRUMENTOS FINANCEIROS DERIVATIVOS              ; 0000000859276489,04
200904;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0013400006;VINCULADOS AO BANCO CENTRAL                       ; 0000014958169683,84
200904;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0013600002;VINCULADOS A PRESTACAO DE GARANTIAS               ; 0000001386557310,96
200904;00000000;BCO DO BRASIL S.A.                                          ;L;4010;0014000003;RELACOES INTERFINANCEIRAS                         ; 0000025125208239,63
